"d" "date" "P" "ETpot" "Qobs" "fXG" "fXS" "hSmin" "dGobs" "ETact" "Q" "fGS" "fQS" "dV" "dVeq" "dG" "hQ" "hS" "W"
1327730400 20120128060000 0 0 0.0587 0 0 0 0 0 0.0662 0.0588 0.002 100.1 98.48 907.3 0.02 96.83 0.4992
1327734000 20120128070000 0 0 0.0582 0 0 0 0 0 0.0656 0.0588 0.0018 100.16 98.55 907.71 0.02 96.33 0.4987
1327737600 20120128080000 0 0.0051 0.0576 0 0 0 0 0.0051 0.0651 0.0588 0.0016 100.23 98.61 908.11 0.01 95.85 0.4982
1327741200 20120128090000 0 0.0416 0.0565 0 0 0 0 0.0415 0.0646 0.0587 0.0014 100.33 98.68 908.52 0.01 95.36 0.4974
1327744800 20120128100000 0 0.0841 0.0554 0 0 0 0 0.0839 0.0641 0.0587 0.0013 100.47 98.75 908.93 0.01 94.86 0.4963
1327748400 20120128110000 0 0.0973 0.0548 0 0 0 0 0.0971 0.0636 0.0587 0.0011 100.63 98.82 909.36 0.01 94.38 0.4951
1327752000 20120128120000 0 0.1105 0.0543 0 0 0 0 0.1102 0.0631 0.0586 0.001 100.8 98.9 909.81 0.01 93.92 0.4937
1327755600 20120128130000 0 0.1054 0.0537 0 0 0 0 0.1051 0.0627 0.0586 0.0009 100.96 98.98 910.28 0.01 93.5 0.4925
1327759200 20120128140000 0 0.0872 0.0532 0 0 0 0 0.087 0.0623 0.0585 0.0008 101.11 99.06 910.78 0.01 93.12 0.4913
1327762800 20120128150000 0 0.0527 0.0537 0 0 0 0 0.0526 0.0619 0.0585 0.0007 101.22 99.15 911.29 0.01 92.81 0.4904
1327766400 20120128160000 0 0.0162 0.0543 0 0 0 0 0.0162 0.0616 0.0584 0.0007 101.29 99.23 911.81 0.01 92.54 0.4898
1327770000 20120128170000 0 0 0.0543 0 0 0 0 0 0.0613 0.0583 0.0006 101.35 99.32 912.32 0.01 92.3 0.4894
1327773600 20120128180000 0 0 0.0548 0 0 0 0 0 0.0611 0.0582 0.0005 101.41 99.41 912.83 0 92.07 0.4889
1327777200 20120128190000 0 0 0.0548 0 0 0 0 0 0.0608 0.0581 0.0005 101.47 99.49 913.33 0 91.85 0.4885
1327780800 20120128200000 0 0 0.0543 0 0 0 0 0 0.0606 0.0581 0.0004 101.53 99.57 913.82 0 91.64 0.488
1327784400 20120128210000 0 0 0.0543 0 0 0 0 0 0.0604 0.058 0.0004 101.59 99.66 914.31 0 91.44 0.4875
1327788000 20120128220000 0 0 0.0532 0 0 0 0 0 0.0602 0.0579 0.0004 101.65 99.74 914.79 0 91.24 0.4871
1327791600 20120128230000 0 0 0.0526 0 0 0 0 0 0.06 0.0578 0.0003 101.7 99.82 915.27 0 91.06 0.4866
1327795200 20120129000000 0 0 0.0526 0 0 0 0 0 0.0598 0.0577 0.0003 101.76 99.9 915.74 0 90.88 0.4862
1327798800 20120129010000 0 0 0.0521 0 0 0 0 0 0.0596 0.0577 0.0003 101.82 99.98 916.21 0 90.7 0.4857
1327802400 20120129020000 0 0 0.0521 0 0 0 0 0 0.0595 0.0576 0.0002 101.88 100.05 916.67 0 90.53 0.4853
1327806000 20120129030000 0 0 0.0515 0 0 0 0 0 0.0593 0.0575 0.0002 101.94 100.13 917.13 0 90.37 0.4848
1327809600 20120129040000 0 0 0.051 0 0 0 0 0 0.0592 0.0574 0.0002 101.99 100.21 917.58 0 90.22 0.4843
1327813200 20120129050000 0 0 0.051 0 0 0 0 0 0.059 0.0573 0.0002 102.05 100.28 918.02 0 90.07 0.4839
1327816800 20120129060000 0 0 0.0504 0 0 0 0 0 0.0589 0.0573 0.0002 102.11 100.36 918.47 0 89.92 0.4834
1327820400 20120129070000 0 0 0.0504 0 0 0 0 0 0.0587 0.0572 0.0001 102.17 100.43 918.9 0 89.78 0.483
1327824000 20120129080000 0 0.0008 0.0504 0 0 0 0 0.0008 0.0586 0.0571 0.0001 102.23 100.5 919.34 0 89.65 0.4825
1327827600 20120129090000 0 0.0065 0.0498 0 0 0 0 0.0065 0.0584 0.057 0.0001 102.29 100.58 919.77 0 89.51 0.482
1327831200 20120129100000 0 0.0089 0.0498 0 0 0 0 0.0089 0.0583 0.0569 0.0001 102.36 100.65 920.2 0 89.37 0.4815
1327834800 20120129110000 0 0.013 0.0487 0 0 0 0 0.013 0.0582 0.0569 0.0001 102.43 100.72 920.62 0 89.24 0.4809
1327838400 20120129120000 0 0.0138 0.0482 0 0 0 0 0.0138 0.058 0.0568 0.0001 102.5 100.79 921.05 0 89.11 0.4804
1327842000 20120129130000 0 0.0179 0.0482 0 0 0 0 0.0179 0.0579 0.0567 0.0001 102.57 100.87 921.48 0 88.98 0.4798
1327845600 20120129140000 0 0.0228 0.0476 0 0 0 0 0.0227 0.0578 0.0566 0.0001 102.65 100.94 921.9 0 88.85 0.4792
1327849200 20120129150000 0 0.013 0.0471 0 0 0 0 0.013 0.0577 0.0566 0.0001 102.72 101.01 922.33 0 88.73 0.4786
1327852800 20120129160000 0 0.0033 0.0471 0 0 0 0 0.0033 0.0575 0.0565 0.0001 102.78 101.08 922.76 0 88.63 0.4781
1327856400 20120129170000 0 0 0.0471 0 0 0 0 0 0.0574 0.0564 0 102.84 101.15 923.19 0 88.53 0.4777
1327860000 20120129180000 0 0 0.0471 0 0 0 0 0 0.0574 0.0563 0 102.9 101.23 923.61 0 88.43 0.4772
1327863600 20120129190000 0 0 0.0465 0 0 0 0 0 0.0573 0.0563 0 102.95 101.3 924.03 0 88.33 0.4768
1327867200 20120129200000 0 0 0.046 0 0 0 0 0 0.0572 0.0562 0 103.01 101.37 924.44 0 88.24 0.4764
1327870800 20120129210000 0 0 0.046 0 0 0 0 0 0.0571 0.0561 0 103.07 101.44 924.85 0 88.14 0.4759
1327874400 20120129220000 0.1 0 0.0454 0 0 0 0 0 0.057 0.056 0 103.07 101.51 925.26 0.05 88.15 0.4759
1327878000 20120129230000 0 0 0.0454 0 0 0 0 0 0.057 0.0559 0.0048 103.13 101.57 925.65 0.04 88.52 0.4754
1327881600 20120130000000 0 0 0.0449 0 0 0 0 0 0.0573 0.0558 0.0043 103.19 101.64 926.04 0.04 88.8 0.475
1327885200 20120130010000 0 0 0.0449 0 0 0 0 0 0.0576 0.0557 0.0039 103.24 101.7 926.43 0.03 88.99 0.4746
1327888800 20120130020000 0 0 0.0443 0 0 0 0 0 0.0578 0.0556 0.0035 103.3 101.77 926.81 0.03 89.12 0.4741
1327892400 20120130030000 0 0 0.0443 0 0 0 0 0 0.0579 0.0555 0.0031 103.35 101.83 927.19 0.03 89.19 0.4737
1327896000 20120130040000 0 0 0.0438 0 0 0 0 0 0.058 0.0554 0.0028 103.41 101.9 927.57 0.03 89.21 0.4732
1327899600 20120130050000 0 0 0.0438 0 0 0 0 0 0.058 0.0553 0.0025 103.47 101.96 927.95 0.02 89.19 0.4728
1327903200 20120130060000 0 0 0.0432 0 0 0 0 0 0.058 0.0552 0.0023 103.52 102.02 928.33 0.02 89.15 0.4724
1327906800 20120130070000 0 0 0.0426 0 0 0 0 0 0.058 0.0552 0.002 103.58 102.09 928.7 0.02 89.07 0.4719
1327910400 20120130080000 0 0.0011 0.0421 0 0 0 0 0.0011 0.0579 0.0551 0.0018 103.63 102.15 929.08 0.02 88.98 0.4715
1327914000 20120130090000 0 0.0053 0.0415 0 0 0 0 0.0053 0.0578 0.055 0.0016 103.69 102.21 929.45 0.01 88.86 0.471
1327917600 20120130100000 0 0.0106 0.041 0 0 0 0 0.0106 0.0577 0.055 0.0015 103.76 102.28 929.82 0.01 88.73 0.4705
1327921200 20120130110000 0 0.0191 0.041 0 0 0 0 0.019 0.0575 0.0549 0.0013 103.84 102.34 930.19 0.01 88.58 0.4699
1327924800 20120130120000 0 0.0149 0.041 0 0 0 0 0.0149 0.0574 0.0548 0.0012 103.91 102.4 930.56 0.01 88.43 0.4693
1327928400 20120130130000 0 0.0117 0.0404 0 0 0 0 0.0117 0.0573 0.0548 0.0011 103.97 102.47 930.94 0.01 88.27 0.4688
1327932000 20120130140000 0 0.0149 0.0399 0 0 0 0 0.0149 0.0571 0.0547 0.001 104.04 102.53 931.31 0.01 88.12 0.4683
1327935600 20120130150000 0 0.016 0.0399 0 0 0 0 0.016 0.057 0.0547 0.0009 104.11 102.59 931.69 0.01 87.96 0.4677
1327939200 20120130160000 0 0.0064 0.0393 0 0 0 0 0.0064 0.0568 0.0546 0.0008 104.18 102.66 932.07 0.01 87.81 0.4672
1327942800 20120130170000 0 0 0.0393 0 0 0 0 0 0.0567 0.0545 0.0007 104.23 102.72 932.45 0.01 87.67 0.4668
1327946400 20120130180000 0 0 0.0393 0 0 0 0 0 0.0565 0.0545 0.0006 104.29 102.79 932.83 0.01 87.53 0.4664
1327950000 20120130190000 0 0 0.0388 0 0 0 0 0 0.0564 0.0544 0.0006 104.34 102.85 933.2 0.01 87.39 0.4659
1327953600 20120130200000 0 0 0.0388 0 0 0 0 0 0.0562 0.0543 0.0005 104.4 102.91 933.57 0 87.25 0.4655
1327957200 20120130210000 0 0 0.0382 0 0 0 0 0 0.0561 0.0543 0.0005 104.45 102.98 933.94 0 87.11 0.4651
1327960800 20120130220000 0 0 0.0382 0 0 0 0 0 0.056 0.0542 0.0004 104.5 103.04 934.31 0 86.98 0.4646
1327964400 20120130230000 0 0 0.0382 0 0 0 0 0 0.0559 0.0542 0.0004 104.56 103.1 934.68 0 86.85 0.4642
1327968000 20120131000000 0 0 0.0377 0 0 0 0 0 0.0557 0.0541 0.0003 104.61 103.16 935.04 0 86.72 0.4638
1327971600 20120131010000 0 0 0.0377 0 0 0 0 0 0.0556 0.054 0.0003 104.67 103.22 935.41 0 86.59 0.4634
1327975200 20120131020000 0 0 0.0366 0 0 0 0 0 0.0555 0.054 0.0003 104.72 103.29 935.77 0 86.47 0.4629
1327978800 20120131030000 0 0 0.0371 0 0 0 0 0 0.0554 0.0539 0.0002 104.78 103.35 936.13 0 86.35 0.4625
1327982400 20120131040000 0 0 0.036 0 0 0 0 0 0.0552 0.0539 0.0002 104.83 103.41 936.48 0 86.23 0.4621
1327986000 20120131050000 0 0 0.0349 0 0 0 0 0 0.0551 0.0538 0.0002 104.89 103.47 936.84 0 86.11 0.4617
1327989600 20120131060000 0 0 0.0327 0 0 0 0 0 0.055 0.0537 0.0002 104.94 103.53 937.2 0 86 0.4612
1327993200 20120131070000 0 0 0.0316 0 0 0 0 0 0.0549 0.0537 0.0002 104.99 103.59 937.55 0 85.89 0.4608
1327996800 20120131080000 0 0.0041 0.0316 0 0 0 0 0.0041 0.0548 0.0536 0.0001 105.05 103.65 937.9 0 85.78 0.4604
1328000400 20120131090000 0 0.0264 0.0327 0 0 0 0 0.0263 0.0547 0.0535 0.0001 105.13 103.71 938.25 0 85.65 0.4597
1328004000 20120131100000 0 0.0578 0.0332 0 0 0 0 0.0576 0.0546 0.0535 0.0001 105.25 103.77 938.61 0 85.5 0.4589
1328007600 20120131110000 0 0.0825 0.0321 0 0 0 0 0.0823 0.0544 0.0534 0.0001 105.38 103.83 938.98 0 85.33 0.4578
1328011200 20120131120000 0 0.0949 0.0316 0 0 0 0 0.0946 0.0543 0.0534 0.0001 105.53 103.9 939.36 0 85.15 0.4566
1328014800 20120131130000 0 0.0924 0.031 0 0 0 0 0.0921 0.0541 0.0533 0.0001 105.68 103.97 939.77 0 84.99 0.4555
1328018400 20120131140000 0 0.0767 0.0316 0 0 0 0 0.0765 0.0539 0.0532 0.0001 105.81 104.04 940.2 0 84.85 0.4545
1328022000 20120131150000 0 0.0479 0.031 0 0 0 0 0.0478 0.0538 0.0532 0.0001 105.91 104.11 940.64 0 84.74 0.4537
1328025600 20120131160000 0 0.0165 0.0305 0 0 0 0 0.0165 0.0537 0.0531 0.0001 105.98 104.19 941.09 0 84.67 0.4531
1328029200 20120131170000 0 0.0008 0.0305 0 0 0 0 0.0008 0.0536 0.053 0.0001 106.03 104.27 941.54 0 84.61 0.4527
1328032800 20120131180000 0 0 0.0299 0 0 0 0 0 0.0536 0.0529 0 106.09 104.34 941.98 0 84.55 0.4523
1328036400 20120131190000 0 0 0.0277 0 0 0 0 0 0.0535 0.0528 0 106.14 104.42 942.41 0 84.49 0.4519
1328040000 20120131200000 0 0 0.026 0 0 0 0 0 0.0535 0.0528 0 106.19 104.49 942.85 0 84.42 0.4514
1328043600 20120131210000 0 0 0.0255 0 0 0 0 0 0.0534 0.0527 0 106.25 104.56 943.27 0 84.35 0.451
1328047200 20120131220000 0 0 0.026 0 0 0 0 0 0.0533 0.0526 0 106.3 104.63 943.69 0 84.28 0.4506
1328050800 20120131230000 0 0 0.0266 0 0 0 0 0 0.0533 0.0525 0 106.35 104.7 944.11 0 84.21 0.4502
1328054400 20120201000000 0 0 0.026 0 0 0 0 0 0.0532 0.0524 0 106.4 104.77 944.52 0 84.13 0.4498
